"source","sample_name","lab_dup","field_sample_date","lab_analysis_date","parameter","val_ppb","detection_note","strata","waterbody"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Vogel_Surface","b",2021-12-02,2021-12-06,"tephrosin_ppb",NA,"Detected","Surface","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Vogel_Surface","b",2021-12-02,2021-12-06,"cft_5",NA,"Detected","Surface","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Vogel_Surface","b",2021-12-02,2021-12-06,"cft_6",NA,"Detected","Surface","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Vogel_Benthic","a",2021-12-02,2021-12-06,"rotenone_ppb",10.79,NA,"Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Vogel_Benthic","a",2021-12-02,2021-12-06,"rotenolone_ppb",8.54,NA,"Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Vogel_Benthic","a",2021-12-02,2021-12-06,"deguelin_ppb",7.52,NA,"Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Vogel_Benthic","a",2021-12-02,2021-12-06,"tephrosin_ppb",NA,"Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Vogel_Benthic","a",2021-12-02,2021-12-06,"cft_5",NA,"Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Vogel_Benthic","a",2021-12-02,2021-12-06,"cft_6",NA,"Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Vogel_Benthic","b",2021-12-02,2021-12-06,"rotenone_ppb",10.64,NA,"Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Vogel_Benthic","b",2021-12-02,2021-12-06,"rotenolone_ppb",8.54,NA,"Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Vogel_Benthic","b",2021-12-02,2021-12-06,"deguelin_ppb",7.39,NA,"Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Vogel_Benthic","b",2021-12-02,2021-12-06,"tephrosin_ppb",NA,"Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Vogel_Benthic","b",2021-12-02,2021-12-06,"cft_5",NA,"Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Vogel_Benthic","b",2021-12-02,2021-12-06,"cft_6",NA,"Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Surface","a",2021-12-02,2021-12-06,"rotenone_ppb",13.81,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Surface","a",2021-12-02,2021-12-06,"rotenolone_ppb",12.26,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Surface","a",2021-12-02,2021-12-06,"deguelin_ppb",8.57,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Surface","a",2021-12-02,2021-12-06,"tephrosin_ppb",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Surface","a",2021-12-02,2021-12-06,"cft_5",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Surface","a",2021-12-02,2021-12-06,"cft_6",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Surface","b",2021-12-02,2021-12-06,"rotenone_ppb",13.61,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Surface","b",2021-12-02,2021-12-06,"rotenolone_ppb",11.64,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Surface","b",2021-12-02,2021-12-06,"deguelin_ppb",8.56,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Surface","b",2021-12-02,2021-12-06,"tephrosin_ppb",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Surface","b",2021-12-02,2021-12-06,"cft_5",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Surface","b",2021-12-02,2021-12-06,"cft_6",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Benthic","a",2021-12-02,2021-12-06,"rotenone_ppb",11.78,NA,"Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Benthic","a",2021-12-02,2021-12-06,"rotenolone_ppb",10.85,NA,"Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Benthic","a",2021-12-02,2021-12-06,"deguelin_ppb",7.59,NA,"Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Benthic","a",2021-12-02,2021-12-06,"tephrosin_ppb",NA,"Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Benthic","a",2021-12-02,2021-12-06,"cft_5",NA,"Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Benthic","a",2021-12-02,2021-12-06,"cft_6",NA,"Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Benthic","b",2021-12-02,2021-12-06,"rotenone_ppb",12.78,NA,"Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Benthic","b",2021-12-02,2021-12-06,"rotenolone_ppb",12.58,NA,"Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Benthic","b",2021-12-02,2021-12-06,"deguelin_ppb",7.96,NA,"Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Benthic","b",2021-12-02,2021-12-06,"tephrosin_ppb",NA,"Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Benthic","b",2021-12-02,2021-12-06,"cft_5",NA,"Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","N_Vogel_Benthic","b",2021-12-02,2021-12-06,"cft_6",NA,"Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Miller_Creek_2","a",2021-12-03,2021-12-06,"rotenone_ppb",6.32,NA,"Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Miller_Creek_2","a",2021-12-03,2021-12-06,"rotenolone_ppb",6.83,NA,"Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Miller_Creek_2","a",2021-12-03,2021-12-06,"deguelin_ppb",4.59,NA,"Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Miller_Creek_2","a",2021-12-03,2021-12-06,"tephrosin_ppb",NA,"Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Miller_Creek_2","a",2021-12-03,2021-12-06,"cft_5",NA,"Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Miller_Creek_2","a",2021-12-03,2021-12-06,"cft_6",NA,"Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Miller_Creek_2","b",2021-12-03,2021-12-06,"rotenone_ppb",6.85,NA,"Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Miller_Creek_2","b",2021-12-03,2021-12-06,"rotenolone_ppb",6.93,NA,"Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Miller_Creek_2","b",2021-12-03,2021-12-06,"deguelin_ppb",4.77,NA,"Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Miller_Creek_2","b",2021-12-03,2021-12-06,"tephrosin_ppb",NA,"Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Miller_Creek_2","b",2021-12-03,2021-12-06,"cft_5",NA,"Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20211206_Vogel_Sample 3 Results.csv","Miller_Creek_2","b",2021-12-03,2021-12-06,"cft_6",NA,"Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Surface","a",2022-01-05,2022-01-11,"rotenone_ppb",0,"Not_Detected","Surface","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Surface","a",2022-01-05,2022-01-11,"rotenolone_ppb",0,"Not_Detected","Surface","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Surface","a",2022-01-05,2022-01-11,"deguelin_ppb",0,"Not_Detected","Surface","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Surface","a",2022-01-05,2022-01-11,"tephrosin_ppb",0,"Not_Detected","Surface","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Surface","a",2022-01-05,2022-01-11,"cft_5",0,"Not_Detected","Surface","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Surface","a",2022-01-05,2022-01-11,"cft_6",0,"Not_Detected","Surface","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Surface","b",2022-01-05,2022-01-11,"rotenone_ppb",0,"Not_Detected","Surface","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Surface","b",2022-01-05,2022-01-11,"rotenolone_ppb",0,"Not_Detected","Surface","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Surface","b",2022-01-05,2022-01-11,"deguelin_ppb",0,"Not_Detected","Surface","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Surface","b",2022-01-05,2022-01-11,"tephrosin_ppb",0,"Not_Detected","Surface","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Surface","b",2022-01-05,2022-01-11,"cft_5",0,"Not_Detected","Surface","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Surface","b",2022-01-05,2022-01-11,"cft_6",0,"Not_Detected","Surface","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Benthic","a",2022-01-05,2022-01-11,"rotenone_ppb",0,"Not_Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Benthic","a",2022-01-05,2022-01-11,"rotenolone_ppb",0,"Not_Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Benthic","a",2022-01-05,2022-01-11,"deguelin_ppb",0,"Not_Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Benthic","a",2022-01-05,2022-01-11,"tephrosin_ppb",0,"Not_Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Benthic","a",2022-01-05,2022-01-11,"cft_5",0,"Not_Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Benthic","a",2022-01-05,2022-01-11,"cft_6",0,"Not_Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Benthic","b",2022-01-05,2022-01-11,"rotenone_ppb",0,"Not_Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Benthic","b",2022-01-05,2022-01-11,"rotenolone_ppb",0,"Not_Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Benthic","b",2022-01-05,2022-01-11,"deguelin_ppb",0,"Not_Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Benthic","b",2022-01-05,2022-01-11,"tephrosin_ppb",0,"Not_Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Benthic","b",2022-01-05,2022-01-11,"cft_5",0,"Not_Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Vogel_Benthic","b",2022-01-05,2022-01-11,"cft_6",0,"Not_Detected","Benthic","Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Surface","a",2022-01-04,2022-01-11,"rotenone_ppb",9.06,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Surface","a",2022-01-04,2022-01-11,"rotenolone_ppb",9.14,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Surface","a",2022-01-04,2022-01-11,"deguelin_ppb",5.32,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Surface","a",2022-01-04,2022-01-11,"tephrosin_ppb",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Surface","a",2022-01-04,2022-01-11,"cft_5",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Surface","a",2022-01-04,2022-01-11,"cft_6",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Surface","b",2022-01-04,2022-01-11,"rotenone_ppb",8.94,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Surface","b",2022-01-04,2022-01-11,"rotenolone_ppb",9.17,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Surface","b",2022-01-04,2022-01-11,"deguelin_ppb",5.26,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Surface","b",2022-01-04,2022-01-11,"tephrosin_ppb",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Surface","b",2022-01-04,2022-01-11,"cft_5",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Surface","b",2022-01-04,2022-01-11,"cft_6",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Benthic","a",2022-01-05,2022-01-11,"rotenone_ppb",8.79,NA,"Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Benthic","a",2022-01-05,2022-01-11,"rotenolone_ppb",12.1,NA,"Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Benthic","a",2022-01-05,2022-01-11,"deguelin_ppb",5.11,NA,"Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Benthic","a",2022-01-05,2022-01-11,"tephrosin_ppb",NA,"Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Benthic","a",2022-01-05,2022-01-11,"cft_5",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Benthic","a",2022-01-05,2022-01-11,"cft_6",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Benthic","b",2022-01-05,2022-01-11,"rotenone_ppb",8.72,NA,"Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Benthic","b",2022-01-05,2022-01-11,"rotenolone_ppb",11.7,NA,"Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Benthic","b",2022-01-05,2022-01-11,"deguelin_ppb",5.01,NA,"Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Benthic","b",2022-01-05,2022-01-11,"tephrosin_ppb",NA,"Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Benthic","b",2022-01-05,2022-01-11,"cft_5",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","N_Vogel_Benthic","b",2022-01-05,2022-01-11,"cft_6",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Miller_Creek_2","a",2022-01-05,2022-01-11,"rotenone_ppb",0,"value <0.5 ppb","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Miller_Creek_2","a",2022-01-05,2022-01-11,"rotenolone_ppb",0.52,NA,"Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Miller_Creek_2","a",2022-01-05,2022-01-11,"deguelin_ppb",0,"value <0.5 ppb","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Miller_Creek_2","a",2022-01-05,2022-01-11,"tephrosin_ppb",NA,"Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Miller_Creek_2","a",2022-01-05,2022-01-11,"cft_5",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Miller_Creek_2","a",2022-01-05,2022-01-11,"cft_6",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Miller_Creek_2","b",2022-01-05,2022-01-11,"rotenone_ppb",0,"value <0.5 ppb","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Miller_Creek_2","b",2022-01-05,2022-01-11,"rotenolone_ppb",0.49,NA,"Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Miller_Creek_2","b",2022-01-05,2022-01-11,"deguelin_ppb",0,"value <0.5 ppb","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Miller_Creek_2","b",2022-01-05,2022-01-11,"tephrosin_ppb",NA,"Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Miller_Creek_2","b",2022-01-05,2022-01-11,"cft_5",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220111_Vogel_Sample 4 Results.csv","Miller_Creek_2","b",2022-01-05,2022-01-11,"cft_6",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","a",2022-02-02,2022-02-04,"rotenone_ppb",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","a",2022-02-02,2022-02-04,"rotenolone_ppb",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","a",2022-02-02,2022-02-04,"deguelin_ppb",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","a",2022-02-02,2022-02-04,"tephrosin_ppb",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","a",2022-02-02,2022-02-04,"cft_5",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","a",2022-02-02,2022-02-04,"cft_6",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","b",2022-02-02,2022-02-04,"rotenone_ppb",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","b",2022-02-02,2022-02-04,"rotenolone_ppb",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","b",2022-02-02,2022-02-04,"deguelin_ppb",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","b",2022-02-02,2022-02-04,"tephrosin_ppb",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","b",2022-02-02,2022-02-04,"cft_5",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","b",2022-02-02,2022-02-04,"cft_6",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","a",2022-02-02,2022-02-04,"rotenone_ppb",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","a",2022-02-02,2022-02-04,"rotenolone_ppb",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","a",2022-02-02,2022-02-04,"deguelin_ppb",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","a",2022-02-02,2022-02-04,"tephrosin_ppb",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","a",2022-02-02,2022-02-04,"cft_5",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","a",2022-02-02,2022-02-04,"cft_6",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","b",2022-02-02,2022-02-04,"rotenone_ppb",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","b",2022-02-02,2022-02-04,"rotenolone_ppb",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","b",2022-02-02,2022-02-04,"deguelin_ppb",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","b",2022-02-02,2022-02-04,"tephrosin_ppb",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","b",2022-02-02,2022-02-04,"cft_5",0,"Not_Detected","Creek","Miller_Creek"
