Hydrolab MS5 47418
"Log File Name : Miller_Creek_Buoy_47418_20210701"
"Setup Date (M/D/YYYY) : 7/1/2021"
"Setup Time (HH:MM:SS) : 11:01:45"
"Starting Date (M/D/YYYY) : 7/1/2021"
"Starting Time (HH:MM:SS) : 11:00:00"
"Stopping Date (M/D/YYYY) : 10/1/2021"
"Stopping Time (HH:MM:SS) : 11:00:00"
"Interval (HH:MM:SS) : 01:00:00"
"Sensor warmup (HH:MM:SS) : 00:00:45"
"Circltr warmup (HH:MM:SS) : 00:00:45"

"Date","Time","","Temp","","pH","","SpCond","","TurbSC","","LDO",""
"M/D/YYYY","HH:MM:SS","","°C","","Units","","µS/cm","","NTU","","mg/l",""

"Late probe turn on at 071921 095956"
7/19/2021,10:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 071921 105921"
"Late probe turn on at 071921 105921"
"Power loss from 010170 000000 to 071921 105926"
"Late probe turn on at 071921 105926"
"Power loss from 010170 000000 to 071921 105931"
"Late probe turn on at 071921 105931"
"Power loss from 010170 000000 to 071921 105937"
"Late probe turn on at 071921 105937"
"Power loss from 010170 000000 to 071921 105942"
"Late probe turn on at 071921 105942"
"Power loss from 010170 000000 to 071921 105947"
"Late probe turn on at 071921 105947"
"Power loss from 010170 000000 to 071921 105952"
"Late probe turn on at 071921 105952"
"Power loss from 010170 000000 to 071921 105956"
"Late probe turn on at 071921 105956"
7/19/2021,11:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 071921 115920"
"Late probe turn on at 071921 115920"
"Power loss from 010170 000000 to 071921 115926"
"Late probe turn on at 071921 115926"
"Power loss from 010170 000000 to 071921 115931"
"Late probe turn on at 071921 115931"
"Power loss from 010170 000000 to 071921 115936"
"Late probe turn on at 071921 115936"
"Power loss from 010170 000000 to 071921 115941"
"Late probe turn on at 071921 115941"
"Power loss from 010170 000000 to 071921 115946"
"Late probe turn on at 071921 115946"
"Power loss from 010170 000000 to 071921 115951"
"Late probe turn on at 071921 115951"
"Power loss from 010170 000000 to 071921 115956"
"Late probe turn on at 071921 115956"
7/19/2021,12:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 071921 125920"
"Late probe turn on at 071921 125920"
"Power loss from 010170 000000 to 071921 125926"
"Late probe turn on at 071921 125926"
"Power loss from 010170 000000 to 071921 125931"
"Late probe turn on at 071921 125931"
"Power loss from 010170 000000 to 071921 125936"
"Late probe turn on at 071921 125936"
"Power loss from 010170 000000 to 071921 125941"
"Late probe turn on at 071921 125941"
"Power loss from 010170 000000 to 071921 125946"
"Late probe turn on at 071921 125946"
"Power loss from 010170 000000 to 071921 125951"
"Late probe turn on at 071921 125951"
"Power loss from 010170 000000 to 071921 125956"
"Late probe turn on at 071921 125956"
7/19/2021,13:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 071921 135920"
"Late probe turn on at 071921 135920"
"Power loss from 010170 000000 to 071921 135926"
"Late probe turn on at 071921 135926"
"Power loss from 010170 000000 to 071921 135931"
"Late probe turn on at 071921 135931"
"Power loss from 010170 000000 to 071921 135936"
"Late probe turn on at 071921 135936"
"Power loss from 010170 000000 to 071921 135941"
"Late probe turn on at 071921 135941"
"Power loss from 010170 000000 to 071921 135946"
"Late probe turn on at 071921 135946"
"Power loss from 010170 000000 to 071921 135951"
"Late probe turn on at 071921 135951"
"Power loss from 010170 000000 to 071921 135956"
"Late probe turn on at 071921 135956"
7/19/2021,14:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 071921 145920"
"Late probe turn on at 071921 145920"
"Power loss from 010170 000000 to 071921 145926"
"Late probe turn on at 071921 145926"
"Power loss from 010170 000000 to 071921 145931"
"Late probe turn on at 071921 145931"
"Power loss from 010170 000000 to 071921 145936"
"Late probe turn on at 071921 145936"
"Power loss from 010170 000000 to 071921 145941"
"Late probe turn on at 071921 145941"
"Power loss from 010170 000000 to 071921 145946"
"Late probe turn on at 071921 145946"
"Power loss from 010170 000000 to 071921 145951"
"Late probe turn on at 071921 145951"
"Power loss from 010170 000000 to 071921 145956"
"Late probe turn on at 071921 145956"
7/19/2021,15:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 071921 155920"
"Late probe turn on at 071921 155920"
"Power loss from 010170 000000 to 071921 155926"
"Late probe turn on at 071921 155926"
"Power loss from 010170 000000 to 071921 155931"
"Late probe turn on at 071921 155931"
"Power loss from 010170 000000 to 071921 155936"
"Late probe turn on at 071921 155936"
"Power loss from 010170 000000 to 071921 155941"
"Late probe turn on at 071921 155941"
"Power loss from 010170 000000 to 071921 155946"
"Late probe turn on at 071921 155946"
"Power loss from 010170 000000 to 071921 155951"
"Late probe turn on at 071921 155951"
"Power loss from 010170 000000 to 071921 155956"
"Late probe turn on at 071921 155956"
7/19/2021,16:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 071921 165920"
"Late probe turn on at 071921 165920"
"Power loss from 010170 000000 to 071921 165926"
"Late probe turn on at 071921 165926"
"Power loss from 010170 000000 to 071921 165931"
"Late probe turn on at 071921 165931"
"Power loss from 010170 000000 to 071921 165936"
"Late probe turn on at 071921 165936"
"Power loss from 010170 000000 to 071921 165941"
"Late probe turn on at 071921 165941"
"Power loss from 010170 000000 to 071921 165946"
"Late probe turn on at 071921 165946"
"Power loss from 010170 000000 to 071921 165951"
"Late probe turn on at 071921 165951"
"Power loss from 010170 000000 to 071921 165956"
"Late probe turn on at 071921 165956"
7/19/2021,17:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 071921 175920"
"Late probe turn on at 071921 175920"
"Power loss from 010170 000000 to 071921 175925"
"Late probe turn on at 071921 175925"
"Power loss from 010170 000000 to 071921 175931"
"Late probe turn on at 071921 175931"
"Power loss from 010170 000000 to 071921 175936"
"Late probe turn on at 071921 175936"
"Power loss from 010170 000000 to 071921 175941"
"Late probe turn on at 071921 175941"
"Power loss from 010170 000000 to 071921 175946"
"Late probe turn on at 071921 175946"
"Power loss from 010170 000000 to 071921 175951"
"Late probe turn on at 071921 175951"
"Power loss from 010170 000000 to 071921 175956"
"Late probe turn on at 071921 175956"
7/19/2021,18:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 071921 185920"
"Late probe turn on at 071921 185920"
"Power loss from 010170 000000 to 071921 185925"
"Late probe turn on at 071921 185925"
"Power loss from 010170 000000 to 071921 185931"
"Late probe turn on at 071921 185931"
"Power loss from 010170 000000 to 071921 185936"
"Late probe turn on at 071921 185936"
"Power loss from 010170 000000 to 071921 185941"
"Late probe turn on at 071921 185941"
"Power loss from 010170 000000 to 071921 185946"
"Late probe turn on at 071921 185946"
"Power loss from 010170 000000 to 071921 185951"
"Late probe turn on at 071921 185951"
"Power loss from 010170 000000 to 071921 185956"
"Late probe turn on at 071921 185956"
"Power loss from 010170 000000 to 071921 195920"
"Late probe turn on at 071921 195920"
"Power loss from 010170 000000 to 071921 195925"
"Late probe turn on at 071921 195925"
"Power loss from 010170 000000 to 071921 195931"
"Late probe turn on at 071921 195931"
"Power loss from 010170 000000 to 071921 195936"
"Late probe turn on at 071921 195936"
"Power loss from 010170 000000 to 071921 195941"
"Late probe turn on at 071921 195941"
"Power loss from 010170 000000 to 071921 195946"
"Late probe turn on at 071921 195946"
"Power loss from 010170 000000 to 071921 195951"
"Late probe turn on at 071921 195951"
"Power loss from 010170 000000 to 071921 195956"
"Late probe turn on at 071921 195956"
"Power loss from 010170 000000 to 071921 205920"
"Late probe turn on at 071921 205920"
"Power loss from 010170 000000 to 071921 205925"
"Late probe turn on at 071921 205925"
"Power loss from 010170 000000 to 071921 205931"
"Late probe turn on at 071921 205931"
"Power loss from 010170 000000 to 071921 205936"
"Late probe turn on at 071921 205936"
"Power loss from 010170 000000 to 071921 205941"
"Late probe turn on at 071921 205941"
"Power loss from 010170 000000 to 071921 205946"
"Late probe turn on at 071921 205946"
"Power loss from 010170 000000 to 071921 205951"
"Late probe turn on at 071921 205951"
"Power loss from 010170 000000 to 071921 205956"
"Late probe turn on at 071921 205956"
"Power loss from 010170 000000 to 071921 215920"
"Late probe turn on at 071921 215920"
"Power loss from 010170 000000 to 071921 215925"
"Late probe turn on at 071921 215925"
"Power loss from 010170 000000 to 071921 215931"
"Late probe turn on at 071921 215931"
"Power loss from 010170 000000 to 071921 215936"
"Late probe turn on at 071921 215936"
"Power loss from 010170 000000 to 071921 215941"
"Late probe turn on at 071921 215941"
"Power loss from 010170 000000 to 071921 215946"
"Late probe turn on at 071921 215946"
"Power loss from 010170 000000 to 071921 215951"
"Late probe turn on at 071921 215951"
"Power loss from 010170 000000 to 071921 215956"
"Late probe turn on at 071921 215956"
7/19/2021,22:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 071921 225920"
"Late probe turn on at 071921 225920"
"Power loss from 010170 000000 to 071921 225925"
"Late probe turn on at 071921 225925"
"Power loss from 010170 000000 to 071921 225930"
"Late probe turn on at 071921 225930"
"Power loss from 010170 000000 to 071921 225936"
"Late probe turn on at 071921 225936"
"Power loss from 010170 000000 to 071921 225941"
"Late probe turn on at 071921 225941"
"Power loss from 010170 000000 to 071921 225946"
"Late probe turn on at 071921 225946"
"Power loss from 010170 000000 to 071921 225951"
"Late probe turn on at 071921 225951"
"Power loss from 010170 000000 to 071921 225956"
"Late probe turn on at 071921 225956"
"Power loss from 010170 000000 to 071921 235920"
"Late probe turn on at 071921 235920"
"Power loss from 010170 000000 to 071921 235925"
"Late probe turn on at 071921 235925"
"Power loss from 010170 000000 to 071921 235931"
"Late probe turn on at 071921 235931"
"Power loss from 010170 000000 to 071921 235936"
"Late probe turn on at 071921 235936"
"Power loss from 010170 000000 to 071921 235941"
"Late probe turn on at 071921 235941"
"Power loss from 010170 000000 to 071921 235946"
"Late probe turn on at 071921 235946"
"Power loss from 010170 000000 to 071921 235951"
"Late probe turn on at 071921 235951"
"Power loss from 010170 000000 to 071921 235956"
"Late probe turn on at 071921 235956"
"Power loss from 010170 000000 to 072021 005920"
"Late probe turn on at 072021 005920"
"Power loss from 010170 000000 to 072021 005925"
"Late probe turn on at 072021 005925"
"Power loss from 010170 000000 to 072021 005930"
"Late probe turn on at 072021 005930"
"Power loss from 010170 000000 to 072021 005935"
"Late probe turn on at 072021 005935"
"Power loss from 010170 000000 to 072021 005940"
"Late probe turn on at 072021 005940"
"Power loss from 010170 000000 to 072021 005945"
"Late probe turn on at 072021 005945"
"Power loss from 010170 000000 to 072021 005950"
"Late probe turn on at 072021 005950"
"Power loss from 010170 000000 to 072021 005955"
"Late probe turn on at 072021 005955"
"Power loss from 010170 000000 to 072021 010000"
"Late probe turn on at 072021 010000"
7/20/2021,01:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 015920"
"Late probe turn on at 072021 015920"
"Power loss from 010170 000000 to 072021 015925"
"Late probe turn on at 072021 015925"
"Power loss from 010170 000000 to 072021 015930"
"Late probe turn on at 072021 015930"
"Power loss from 010170 000000 to 072021 015935"
"Late probe turn on at 072021 015935"
"Power loss from 010170 000000 to 072021 015940"
"Late probe turn on at 072021 015940"
"Power loss from 010170 000000 to 072021 015945"
"Late probe turn on at 072021 015945"
"Power loss from 010170 000000 to 072021 015950"
"Late probe turn on at 072021 015950"
"Power loss from 010170 000000 to 072021 015955"
"Late probe turn on at 072021 015955"
"Power loss from 010170 000000 to 072021 020000"
"Late probe turn on at 072021 020000"
7/20/2021,02:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 025920"
"Late probe turn on at 072021 025920"
"Power loss from 010170 000000 to 072021 025925"
"Late probe turn on at 072021 025925"
"Power loss from 010170 000000 to 072021 025930"
"Late probe turn on at 072021 025930"
"Power loss from 010170 000000 to 072021 025935"
"Late probe turn on at 072021 025935"
"Power loss from 010170 000000 to 072021 025940"
"Late probe turn on at 072021 025940"
"Power loss from 010170 000000 to 072021 025945"
"Late probe turn on at 072021 025945"
"Power loss from 010170 000000 to 072021 025950"
"Late probe turn on at 072021 025950"
"Power loss from 010170 000000 to 072021 025955"
"Late probe turn on at 072021 025955"
"Power loss from 010170 000000 to 072021 030000"
"Late probe turn on at 072021 030000"
7/20/2021,03:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 035919"
"Late probe turn on at 072021 035919"
"Power loss from 010170 000000 to 072021 035925"
"Late probe turn on at 072021 035925"
"Power loss from 010170 000000 to 072021 035930"
"Late probe turn on at 072021 035930"
"Power loss from 010170 000000 to 072021 035935"
"Late probe turn on at 072021 035935"
"Power loss from 010170 000000 to 072021 035940"
"Late probe turn on at 072021 035940"
"Power loss from 010170 000000 to 072021 035945"
"Late probe turn on at 072021 035945"
"Power loss from 010170 000000 to 072021 035950"
"Late probe turn on at 072021 035950"
"Power loss from 010170 000000 to 072021 035955"
"Late probe turn on at 072021 035955"
"Power loss from 010170 000000 to 072021 040000"
"Late probe turn on at 072021 040000"
7/20/2021,04:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 045920"
"Late probe turn on at 072021 045920"
"Power loss from 010170 000000 to 072021 045925"
"Late probe turn on at 072021 045925"
"Power loss from 010170 000000 to 072021 045930"
"Late probe turn on at 072021 045930"
"Power loss from 010170 000000 to 072021 045935"
"Late probe turn on at 072021 045935"
"Power loss from 010170 000000 to 072021 045940"
"Late probe turn on at 072021 045940"
"Power loss from 010170 000000 to 072021 045945"
"Late probe turn on at 072021 045945"
"Power loss from 010170 000000 to 072021 045950"
"Late probe turn on at 072021 045950"
"Power loss from 010170 000000 to 072021 045955"
"Late probe turn on at 072021 045955"
"Power loss from 010170 000000 to 072021 050000"
"Late probe turn on at 072021 050000"
7/20/2021,05:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 055919"
"Late probe turn on at 072021 055919"
"Power loss from 010170 000000 to 072021 055924"
"Late probe turn on at 072021 055924"
"Power loss from 010170 000000 to 072021 055929"
"Late probe turn on at 072021 055929"
"Power loss from 010170 000000 to 072021 055934"
"Late probe turn on at 072021 055934"
"Power loss from 010170 000000 to 072021 055939"
"Late probe turn on at 072021 055939"
"Power loss from 010170 000000 to 072021 055944"
"Late probe turn on at 072021 055944"
"Power loss from 010170 000000 to 072021 055949"
"Late probe turn on at 072021 055949"
"Power loss from 010170 000000 to 072021 055954"
"Late probe turn on at 072021 055954"
"Power loss from 010170 000000 to 072021 055959"
"Late probe turn on at 072021 055959"
7/20/2021,06:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 065919"
"Late probe turn on at 072021 065919"
"Power loss from 010170 000000 to 072021 065924"
"Late probe turn on at 072021 065924"
"Power loss from 010170 000000 to 072021 065929"
"Late probe turn on at 072021 065929"
"Power loss from 010170 000000 to 072021 065934"
"Late probe turn on at 072021 065934"
"Power loss from 010170 000000 to 072021 065939"
"Late probe turn on at 072021 065939"
"Power loss from 010170 000000 to 072021 065944"
"Late probe turn on at 072021 065944"
"Power loss from 010170 000000 to 072021 065949"
"Late probe turn on at 072021 065949"
"Power loss from 010170 000000 to 072021 065954"
"Late probe turn on at 072021 065954"
"Power loss from 010170 000000 to 072021 065959"
"Late probe turn on at 072021 065959"
7/20/2021,07:00:03,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 075919"
"Late probe turn on at 072021 075919"
"Power loss from 010170 000000 to 072021 075924"
"Late probe turn on at 072021 075924"
"Power loss from 010170 000000 to 072021 075929"
"Late probe turn on at 072021 075929"
"Power loss from 010170 000000 to 072021 075934"
"Late probe turn on at 072021 075934"
"Power loss from 010170 000000 to 072021 075939"
"Late probe turn on at 072021 075939"
"Power loss from 010170 000000 to 072021 075944"
"Late probe turn on at 072021 075944"
"Power loss from 010170 000000 to 072021 075949"
"Late probe turn on at 072021 075949"
"Power loss from 010170 000000 to 072021 075954"
"Late probe turn on at 072021 075954"
"Power loss from 010170 000000 to 072021 075959"
"Late probe turn on at 072021 075959"
7/20/2021,08:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 085919"
"Late probe turn on at 072021 085919"
"Power loss from 010170 000000 to 072021 085924"
"Late probe turn on at 072021 085924"
"Power loss from 010170 000000 to 072021 085929"
"Late probe turn on at 072021 085929"
"Power loss from 010170 000000 to 072021 085934"
"Late probe turn on at 072021 085934"
"Power loss from 010170 000000 to 072021 085939"
"Late probe turn on at 072021 085939"
"Power loss from 010170 000000 to 072021 085944"
"Late probe turn on at 072021 085944"
"Power loss from 010170 000000 to 072021 085949"
"Late probe turn on at 072021 085949"
"Power loss from 010170 000000 to 072021 085954"
"Late probe turn on at 072021 085954"
"Power loss from 010170 000000 to 072021 085959"
"Late probe turn on at 072021 085959"
7/20/2021,09:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 095919"
"Late probe turn on at 072021 095919"
"Power loss from 010170 000000 to 072021 095924"
"Late probe turn on at 072021 095924"
"Power loss from 010170 000000 to 072021 095929"
"Late probe turn on at 072021 095929"
"Power loss from 010170 000000 to 072021 095934"
"Late probe turn on at 072021 095934"
"Power loss from 010170 000000 to 072021 095939"
"Late probe turn on at 072021 095939"
"Power loss from 010170 000000 to 072021 095944"
"Late probe turn on at 072021 095944"
"Power loss from 010170 000000 to 072021 095949"
"Late probe turn on at 072021 095949"
"Power loss from 010170 000000 to 072021 095954"
"Late probe turn on at 072021 095954"
"Power loss from 010170 000000 to 072021 095959"
"Late probe turn on at 072021 095959"
7/20/2021,10:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 105919"
"Late probe turn on at 072021 105919"
"Power loss from 010170 000000 to 072021 105924"
"Late probe turn on at 072021 105924"
"Power loss from 010170 000000 to 072021 105929"
"Late probe turn on at 072021 105929"
"Power loss from 010170 000000 to 072021 105934"
"Late probe turn on at 072021 105934"
"Power loss from 010170 000000 to 072021 105939"
"Late probe turn on at 072021 105939"
"Power loss from 010170 000000 to 072021 105944"
"Late probe turn on at 072021 105944"
"Power loss from 010170 000000 to 072021 105949"
"Late probe turn on at 072021 105949"
"Power loss from 010170 000000 to 072021 105954"
"Late probe turn on at 072021 105954"
"Power loss from 010170 000000 to 072021 105958"
"Late probe turn on at 072021 105958"
7/20/2021,11:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 115919"
"Late probe turn on at 072021 115919"
"Power loss from 010170 000000 to 072021 115924"
"Late probe turn on at 072021 115924"
"Power loss from 010170 000000 to 072021 115929"
"Late probe turn on at 072021 115929"
"Power loss from 010170 000000 to 072021 115934"
"Late probe turn on at 072021 115934"
"Power loss from 010170 000000 to 072021 115939"
"Late probe turn on at 072021 115939"
"Power loss from 010170 000000 to 072021 115944"
"Late probe turn on at 072021 115944"
"Power loss from 010170 000000 to 072021 115949"
"Late probe turn on at 072021 115949"
"Power loss from 010170 000000 to 072021 115954"
"Late probe turn on at 072021 115954"
"Power loss from 010170 000000 to 072021 115958"
"Late probe turn on at 072021 115958"
7/20/2021,12:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 125919"
"Late probe turn on at 072021 125919"
"Power loss from 010170 000000 to 072021 125924"
"Late probe turn on at 072021 125924"
"Power loss from 010170 000000 to 072021 125929"
"Late probe turn on at 072021 125929"
"Power loss from 010170 000000 to 072021 125934"
"Late probe turn on at 072021 125934"
"Power loss from 010170 000000 to 072021 125939"
"Late probe turn on at 072021 125939"
"Power loss from 010170 000000 to 072021 125944"
"Late probe turn on at 072021 125944"
"Power loss from 010170 000000 to 072021 125949"
"Late probe turn on at 072021 125949"
"Power loss from 010170 000000 to 072021 125954"
"Late probe turn on at 072021 125954"
"Power loss from 010170 000000 to 072021 125958"
"Late probe turn on at 072021 125958"
7/20/2021,13:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 135919"
"Late probe turn on at 072021 135919"
"Power loss from 010170 000000 to 072021 135924"
"Late probe turn on at 072021 135924"
"Power loss from 010170 000000 to 072021 135929"
"Late probe turn on at 072021 135929"
"Power loss from 010170 000000 to 072021 135934"
"Late probe turn on at 072021 135934"
"Power loss from 010170 000000 to 072021 135939"
"Late probe turn on at 072021 135939"
"Power loss from 010170 000000 to 072021 135944"
"Late probe turn on at 072021 135944"
"Power loss from 010170 000000 to 072021 135949"
"Late probe turn on at 072021 135949"
"Power loss from 010170 000000 to 072021 135954"
"Late probe turn on at 072021 135954"
"Power loss from 010170 000000 to 072021 135958"
"Late probe turn on at 072021 135958"
7/20/2021,14:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 145919"
"Late probe turn on at 072021 145919"
"Power loss from 010170 000000 to 072021 145924"
"Late probe turn on at 072021 145924"
"Power loss from 010170 000000 to 072021 145929"
"Late probe turn on at 072021 145929"
"Power loss from 010170 000000 to 072021 145934"
"Late probe turn on at 072021 145934"
"Power loss from 010170 000000 to 072021 145939"
"Late probe turn on at 072021 145939"
"Power loss from 010170 000000 to 072021 145944"
"Late probe turn on at 072021 145944"
"Power loss from 010170 000000 to 072021 145948"
"Late probe turn on at 072021 145948"
"Power loss from 010170 000000 to 072021 145953"
"Late probe turn on at 072021 145953"
"Power loss from 010170 000000 to 072021 145958"
"Late probe turn on at 072021 145958"
7/20/2021,15:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 155919"
"Late probe turn on at 072021 155919"
"Power loss from 010170 000000 to 072021 155924"
"Late probe turn on at 072021 155924"
"Power loss from 010170 000000 to 072021 155929"
"Late probe turn on at 072021 155929"
"Power loss from 010170 000000 to 072021 155934"
"Late probe turn on at 072021 155934"
"Power loss from 010170 000000 to 072021 155939"
"Late probe turn on at 072021 155939"
"Power loss from 010170 000000 to 072021 155944"
"Late probe turn on at 072021 155944"
"Power loss from 010170 000000 to 072021 155948"
"Late probe turn on at 072021 155948"
"Power loss from 010170 000000 to 072021 155953"
"Late probe turn on at 072021 155953"
"Power loss from 010170 000000 to 072021 155958"
"Late probe turn on at 072021 155958"
7/20/2021,16:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 165919"
"Late probe turn on at 072021 165919"
"Power loss from 010170 000000 to 072021 165924"
"Late probe turn on at 072021 165924"
"Power loss from 010170 000000 to 072021 165929"
"Late probe turn on at 072021 165929"
"Power loss from 010170 000000 to 072021 165934"
"Late probe turn on at 072021 165934"
"Power loss from 010170 000000 to 072021 165939"
"Late probe turn on at 072021 165939"
"Power loss from 010170 000000 to 072021 165944"
"Late probe turn on at 072021 165944"
"Power loss from 010170 000000 to 072021 165948"
"Late probe turn on at 072021 165948"
"Power loss from 010170 000000 to 072021 165953"
"Late probe turn on at 072021 165953"
"Power loss from 010170 000000 to 072021 165958"
"Late probe turn on at 072021 165958"
7/20/2021,17:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 175919"
"Late probe turn on at 072021 175919"
"Power loss from 010170 000000 to 072021 175924"
"Late probe turn on at 072021 175924"
"Power loss from 010170 000000 to 072021 175929"
"Late probe turn on at 072021 175929"
"Power loss from 010170 000000 to 072021 175934"
"Late probe turn on at 072021 175934"
"Power loss from 010170 000000 to 072021 175939"
"Late probe turn on at 072021 175939"
"Power loss from 010170 000000 to 072021 175943"
"Late probe turn on at 072021 175943"
"Power loss from 010170 000000 to 072021 175948"
"Late probe turn on at 072021 175948"
"Power loss from 010170 000000 to 072021 175953"
"Late probe turn on at 072021 175953"
"Power loss from 010170 000000 to 072021 175958"
"Late probe turn on at 072021 175958"
7/20/2021,18:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 185919"
"Late probe turn on at 072021 185919"
"Power loss from 010170 000000 to 072021 185924"
"Late probe turn on at 072021 185924"
"Power loss from 010170 000000 to 072021 185929"
"Late probe turn on at 072021 185929"
"Power loss from 010170 000000 to 072021 185934"
"Late probe turn on at 072021 185934"
"Power loss from 010170 000000 to 072021 185938"
"Late probe turn on at 072021 185938"
"Power loss from 010170 000000 to 072021 185943"
"Late probe turn on at 072021 185943"
"Power loss from 010170 000000 to 072021 185948"
"Late probe turn on at 072021 185948"
"Power loss from 010170 000000 to 072021 185953"
"Late probe turn on at 072021 185953"
"Power loss from 010170 000000 to 072021 185958"
"Late probe turn on at 072021 185958"
7/20/2021,19:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 195919"
"Late probe turn on at 072021 195919"
"Power loss from 010170 000000 to 072021 195924"
"Late probe turn on at 072021 195924"
"Power loss from 010170 000000 to 072021 195928"
"Late probe turn on at 072021 195928"
"Power loss from 010170 000000 to 072021 195933"
"Late probe turn on at 072021 195933"
"Power loss from 010170 000000 to 072021 195938"
"Late probe turn on at 072021 195938"
"Power loss from 010170 000000 to 072021 195943"
"Late probe turn on at 072021 195943"
"Power loss from 010170 000000 to 072021 195948"
"Late probe turn on at 072021 195948"
"Power loss from 010170 000000 to 072021 195953"
"Late probe turn on at 072021 195953"
"Power loss from 010170 000000 to 072021 195958"
"Late probe turn on at 072021 195958"
7/20/2021,20:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 205919"
"Late probe turn on at 072021 205919"
"Power loss from 010170 000000 to 072021 205924"
"Late probe turn on at 072021 205924"
"Power loss from 010170 000000 to 072021 205929"
"Late probe turn on at 072021 205929"
"Power loss from 010170 000000 to 072021 205934"
"Late probe turn on at 072021 205934"
"Power loss from 010170 000000 to 072021 205938"
"Late probe turn on at 072021 205938"
"Power loss from 010170 000000 to 072021 205943"
"Late probe turn on at 072021 205943"
"Power loss from 010170 000000 to 072021 205948"
"Late probe turn on at 072021 205948"
"Power loss from 010170 000000 to 072021 205953"
"Late probe turn on at 072021 205953"
"Power loss from 010170 000000 to 072021 205958"
"Late probe turn on at 072021 205958"
7/20/2021,21:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 215919"
"Late probe turn on at 072021 215919"
"Power loss from 010170 000000 to 072021 215924"
"Late probe turn on at 072021 215924"
"Power loss from 010170 000000 to 072021 215928"
"Late probe turn on at 072021 215928"
"Power loss from 010170 000000 to 072021 215933"
"Late probe turn on at 072021 215933"
"Power loss from 010170 000000 to 072021 215938"
"Late probe turn on at 072021 215938"
"Power loss from 010170 000000 to 072021 215943"
"Late probe turn on at 072021 215943"
"Power loss from 010170 000000 to 072021 215948"
"Late probe turn on at 072021 215948"
"Power loss from 010170 000000 to 072021 215953"
"Late probe turn on at 072021 215953"
"Power loss from 010170 000000 to 072021 215958"
"Late probe turn on at 072021 215958"
7/20/2021,22:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072021 225919"
"Late probe turn on at 072021 225919"
"Power loss from 010170 000000 to 072021 225923"
"Late probe turn on at 072021 225923"
"Power loss from 010170 000000 to 072021 225928"
"Late probe turn on at 072021 225928"
"Power loss from 010170 000000 to 072021 225933"
"Late probe turn on at 072021 225933"
"Power loss from 010170 000000 to 072021 225938"
