date,time,parameter3
23.05.2022,19:00,5.2
23.05.2022,20:00,5.2
23.05.2022,21:00,5.2
23.05.2022,22:00,5.2
23.05.2022,23:00,5.2
24.05.2022,0:00,5.1
24.05.2022,1:00,5.1
24.05.2022,2:00,5.1
24.05.2022,3:00,5.1
24.05.2022,4:00,5.1
24.05.2022,5:00,5.1
24.05.2022,6:00,5.1
24.05.2022,7:00,5.1
24.05.2022,8:00,5.1
24.05.2022,9:00,5.1
24.05.2022,10:00,5.1
24.05.2022,11:00,5.1
24.05.2022,12:00,5.1
24.05.2022,13:00,5.1
24.05.2022,14:00,5.1
24.05.2022,15:00,5.1
24.05.2022,16:00,5.1
24.05.2022,17:00,5.1
24.05.2022,18:00,5.1
24.05.2022,19:00,5.1
24.05.2022,20:00,5.1
24.05.2022,21:00,5.1
24.05.2022,22:00,5.1
24.05.2022,23:00,5.1
25.05.2022,0:00,5.1
25.05.2022,1:00,5.1
25.05.2022,2:00,5.1
25.05.2022,3:00,5.1
25.05.2022,4:00,5.1
25.05.2022,5:00,5.1
25.05.2022,6:00,5.1
25.05.2022,7:00,5.1
25.05.2022,8:00,5.1
25.05.2022,9:00,5.1
25.05.2022,10:00,5.1
25.05.2022,11:00,5.1
25.05.2022,12:00,5.1
25.05.2022,13:00,5.1
25.05.2022,14:00,5.1
25.05.2022,15:00,5.1
25.05.2022,16:00,5.1
25.05.2022,17:00,5.1
25.05.2022,18:00,5.1
25.05.2022,19:00,5.1
25.05.2022,20:00,5.1
25.05.2022,21:00,5.1
25.05.2022,22:00,5.2
25.05.2022,23:00,5.2
26.05.2022,0:00,5.1
26.05.2022,1:00,5.1
26.05.2022,2:00,5.1
26.05.2022,3:00,5.1
26.05.2022,4:00,5.1
26.05.2022,5:00,5.1
26.05.2022,6:00,5.1
26.05.2022,7:00,5.1
26.05.2022,8:00,5.1
26.05.2022,9:00,5.1
26.05.2022,10:00,5.1
26.05.2022,11:00,5.1
26.05.2022,12:00,5.1
26.05.2022,13:00,5.1
26.05.2022,14:00,5.2
26.05.2022,15:00,5.2
26.05.2022,16:00,5.2
26.05.2022,17:00,5.2
26.05.2022,18:00,5.2
26.05.2022,19:00,5.2
26.05.2022,20:00,5.2
26.05.2022,21:00,5.2
26.05.2022,22:00,5.2
26.05.2022,23:00,5.2
27.05.2022,0:00,5.2
27.05.2022,1:00,5.2
27.05.2022,2:00,5.1
27.05.2022,3:00,5.1
27.05.2022,4:00,5.1
27.05.2022,5:00,5.1
27.05.2022,6:00,5.1
27.05.2022,7:00,5.1
27.05.2022,8:00,5.1
27.05.2022,9:00,5.1
27.05.2022,10:00,5.1
27.05.2022,11:00,5.1
27.05.2022,12:00,5.1
27.05.2022,13:00,5.1
27.05.2022,14:00,5.2
27.05.2022,15:00,5.2
27.05.2022,16:00,5.2
27.05.2022,17:00,5.2
27.05.2022,18:00,5.2
27.05.2022,19:00,5.2
27.05.2022,20:00,5.2
27.05.2022,21:00,5.2
27.05.2022,22:00,5.2
27.05.2022,23:00,5.2
28.05.2022,0:00,5.2
28.05.2022,1:00,5.2
28.05.2022,2:00,5.2
28.05.2022,3:00,5.2
28.05.2022,4:00,5.2
28.05.2022,5:00,5.1
28.05.2022,6:00,5.1
28.05.2022,7:00,5.1
28.05.2022,8:00,5.1
28.05.2022,9:00,5.1
28.05.2022,10:00,5.1
28.05.2022,11:00,5.1
28.05.2022,12:00,5.1
28.05.2022,13:00,5.2
28.05.2022,14:00,5.2
28.05.2022,15:00,5.2
28.05.2022,16:00,5.2
28.05.2022,17:00,5.2
28.05.2022,18:00,5.2
28.05.2022,19:00,5.2
28.05.2022,20:00,5.2
28.05.2022,21:00,5.2
28.05.2022,22:00,5.2
28.05.2022,23:00,5.2
29.05.2022,0:00,5.2
29.05.2022,1:00,5.2
29.05.2022,2:00,5.2
29.05.2022,3:00,5.2
29.05.2022,4:00,5.2
29.05.2022,5:00,5.1
29.05.2022,6:00,5.1
29.05.2022,7:00,5.1
29.05.2022,8:00,5.1
29.05.2022,9:00,5.1
29.05.2022,10:00,5.1
29.05.2022,11:00,5.1
29.05.2022,12:00,5.2
29.05.2022,13:00,5.2
29.05.2022,14:00,5.2
29.05.2022,15:00,5.2
29.05.2022,16:00,5.2
29.05.2022,17:00,5.2
29.05.2022,18:00,5.2
29.05.2022,19:00,5.2
29.05.2022,20:00,5.2
29.05.2022,21:00,5.2
29.05.2022,22:00,5.2
29.05.2022,23:00,5.2
30.05.2022,0:00,5.2
30.05.2022,1:00,5.2
30.05.2022,2:00,5.2
30.05.2022,3:00,5.2
30.05.2022,4:00,5.1
30.05.2022,5:00,5.1
30.05.2022,6:00,5.1
30.05.2022,7:00,5.1
30.05.2022,8:00,5.1
30.05.2022,9:00,5.1
30.05.2022,10:00,5.1
30.05.2022,11:00,5.1
30.05.2022,12:00,5.1
30.05.2022,13:00,5.1
30.05.2022,14:00,5.2
30.05.2022,15:00,5.2
30.05.2022,16:00,5.2
30.05.2022,17:00,5.2
30.05.2022,18:00,5.2
30.05.2022,19:00,5.2
30.05.2022,20:00,5.2
30.05.2022,21:00,5.2
30.05.2022,22:00,5.2
30.05.2022,23:00,5.2
31.05.2022,0:00,5.2
31.05.2022,1:00,5.1
31.05.2022,2:00,5.1
31.05.2022,3:00,5.1
31.05.2022,4:00,5.1
31.05.2022,5:00,5.1
31.05.2022,6:00,5.1
31.05.2022,7:00,5.1
31.05.2022,8:00,5.1
31.05.2022,9:00,5.1
31.05.2022,10:00,5.1
31.05.2022,11:00,5.1
31.05.2022,12:00,5.1
31.05.2022,13:00,5.1
31.05.2022,14:00,5.1
31.05.2022,15:00,5.2
31.05.2022,16:00,5.2
31.05.2022,17:00,5.2
31.05.2022,18:00,5.2
31.05.2022,19:00,5.2
31.05.2022,20:00,5.2
31.05.2022,21:00,5.2
31.05.2022,22:00,5.2
31.05.2022,23:00,5.2
01.06.2022,0:00,5.2
01.06.2022,1:00,5.2
01.06.2022,2:00,5.2
01.06.2022,3:00,5.2
01.06.2022,4:00,5.1
01.06.2022,5:00,5.1
01.06.2022,6:00,5.1
01.06.2022,7:00,5.1
01.06.2022,8:00,5.1
01.06.2022,9:00,5.1
01.06.2022,10:00,5.1
01.06.2022,11:00,5.1
01.06.2022,12:00,5.1
01.06.2022,13:00,5.1
01.06.2022,14:00,5.2
01.06.2022,15:00,5.2
01.06.2022,16:00,5.2
01.06.2022,17:00,5.2
01.06.2022,18:00,5.2
01.06.2022,19:00,5.2
01.06.2022,20:00,5.2
01.06.2022,21:00,5.2
01.06.2022,22:00,5.2
01.06.2022,23:00,5.2
02.06.2022,0:00,5.2
02.06.2022,1:00,5.2
02.06.2022,2:00,5.2
02.06.2022,3:00,5.1
02.06.2022,4:00,5.1
02.06.2022,5:00,5.1
02.06.2022,6:00,5.1
02.06.2022,7:00,5.1
02.06.2022,8:00,5.1
02.06.2022,9:00,5.1
02.06.2022,10:00,5.1
02.06.2022,11:00,5.1
02.06.2022,12:00,5.1
02.06.2022,13:00,5.2
02.06.2022,14:00,5.2
02.06.2022,15:00,5.2
02.06.2022,16:00,5.2
02.06.2022,17:00,5.2
02.06.2022,18:00,5.2
02.06.2022,19:00,5.2
02.06.2022,20:00,5.2
02.06.2022,21:00,5.2
02.06.2022,22:00,5.2
02.06.2022,23:00,5.2
03.06.2022,0:00,5.2
03.06.2022,1:00,5.2
03.06.2022,2:00,5.2
03.06.2022,3:00,5.2
03.06.2022,4:00,5.2
03.06.2022,5:00,5.2
03.06.2022,6:00,5.1
03.06.2022,7:00,5.1
03.06.2022,8:00,5.1
03.06.2022,9:00,5.1
03.06.2022,10:00,5.1
03.06.2022,11:00,5.1
03.06.2022,12:00,5.2
03.06.2022,13:00,5.2
03.06.2022,14:00,5.2
03.06.2022,15:00,5.2
03.06.2022,16:00,5.2
03.06.2022,17:00,5.2
03.06.2022,18:00,5.2
03.06.2022,19:00,5.2
03.06.2022,20:00,5.2
03.06.2022,21:00,5.2
03.06.2022,22:00,5.2
03.06.2022,23:00,5.2
04.06.2022,0:00,5.2
04.06.2022,1:00,5.2
04.06.2022,2:00,5.2
04.06.2022,3:00,5.2
04.06.2022,4:00,5.2
04.06.2022,5:00,5.2
04.06.2022,6:00,5.2
04.06.2022,7:00,5.2
04.06.2022,8:00,5.2
04.06.2022,9:00,5.2
04.06.2022,10:00,5.2
04.06.2022,11:00,5.2
04.06.2022,12:00,5.2
04.06.2022,13:00,5.2
04.06.2022,14:00,5.2
04.06.2022,15:00,5.2
04.06.2022,16:00,5.2
04.06.2022,17:00,5.2
04.06.2022,18:00,5.2
04.06.2022,19:00,5.2
04.06.2022,20:00,5.2
04.06.2022,21:00,5.2
04.06.2022,22:00,5.2
04.06.2022,23:00,5.2
05.06.2022,0:00,5.2
05.06.2022,1:00,5.2
05.06.2022,2:00,5.2
05.06.2022,3:00,5.2
05.06.2022,4:00,5.2
05.06.2022,5:00,5.2
05.06.2022,6:00,5.2
05.06.2022,7:00,5.2
05.06.2022,8:00,5.2
05.06.2022,9:00,5.2
05.06.2022,10:00,5.2
05.06.2022,11:00,5.2
05.06.2022,12:00,5.2
05.06.2022,13:00,5.2
05.06.2022,14:00,5.2
05.06.2022,15:00,5.2
05.06.2022,16:00,5.2
05.06.2022,17:00,5.2
05.06.2022,18:00,5.2
05.06.2022,19:00,5.2
05.06.2022,20:00,5.2
05.06.2022,21:00,5.2
05.06.2022,22:00,5.2
05.06.2022,23:00,5.2
06.06.2022,0:00,5.2
06.06.2022,1:00,5.2
06.06.2022,2:00,5.2
06.06.2022,3:00,5.2
06.06.2022,4:00,5.2
06.06.2022,5:00,5.2
06.06.2022,6:00,5.1
06.06.2022,7:00,5.1
06.06.2022,8:00,5.1
06.06.2022,9:00,5.1
06.06.2022,10:00,5.2
06.06.2022,11:00,5.2
06.06.2022,12:00,5.2
06.06.2022,13:00,5.2
06.06.2022,14:00,5.2
06.06.2022,15:00,5.2
06.06.2022,16:00,5.2
06.06.2022,17:00,5.2
06.06.2022,18:00,5.2
06.06.2022,19:00,5.2
06.06.2022,20:00,5.2
06.06.2022,21:00,5.2
06.06.2022,22:00,5.2
06.06.2022,23:00,5.2
07.06.2022,0:00,5.2
07.06.2022,1:00,5.2
07.06.2022,2:00,5.2
07.06.2022,3:00,5.2
07.06.2022,4:00,5.2
07.06.2022,5:00,5.2
07.06.2022,6:00,5.2
07.06.2022,7:00,5.2
07.06.2022,8:00,5.2
07.06.2022,9:00,5.2
07.06.2022,10:00,5.2
07.06.2022,11:00,5.2
07.06.2022,12:00,5.2
07.06.2022,13:00,5.2
07.06.2022,14:00,5.2
07.06.2022,15:00,5.2
07.06.2022,16:00,5.2
07.06.2022,17:00,5.2
07.06.2022,18:00,5.2
07.06.2022,19:00,5.2
07.06.2022,20:00,5.2
07.06.2022,21:00,5.2
07.06.2022,22:00,5.1
07.06.2022,23:00,5.2
08.06.2022,0:00,5.2
08.06.2022,1:00,5.1
08.06.2022,2:00,5.1
08.06.2022,3:00,5.1
08.06.2022,4:00,5.1
08.06.2022,5:00,5.1
08.06.2022,6:00,5.1
08.06.2022,7:00,5.1
08.06.2022,8:00,5.1
08.06.2022,9:00,5.1
08.06.2022,10:00,5.1
08.06.2022,11:00,5.1
08.06.2022,12:00,5.1
08.06.2022,13:00,5.1
08.06.2022,14:00,5.2
08.06.2022,15:00,5.2
08.06.2022,16:00,5.2
08.06.2022,17:00,5.2
08.06.2022,18:00,5.2
08.06.2022,19:00,5.2
08.06.2022,20:00,5.2
08.06.2022,21:00,5.2
08.06.2022,22:00,5.2
08.06.2022,23:00,5.2
09.06.2022,0:00,5.2
09.06.2022,1:00,5.2
09.06.2022,2:00,5.2
09.06.2022,3:00,5.2
09.06.2022,4:00,5.2
09.06.2022,5:00,5.2
09.06.2022,6:00,5.2
09.06.2022,7:00,5.2
09.06.2022,8:00,5.2
09.06.2022,9:00,5.2
09.06.2022,10:00,5.2
09.06.2022,11:00,5.2
09.06.2022,12:00,5.2
09.06.2022,13:00,5.2
09.06.2022,14:00,5.2
09.06.2022,15:00,5.2
09.06.2022,16:00,5.2
09.06.2022,17:00,5.2
09.06.2022,18:00,5.2
09.06.2022,19:00,5.2
09.06.2022,20:00,5.2
09.06.2022,21:00,5.2
09.06.2022,22:00,5.2
09.06.2022,23:00,5.2
10.06.2022,0:00,5.2
10.06.2022,1:00,5.2
10.06.2022,2:00,5.2
10.06.2022,3:00,5.2
10.06.2022,4:00,5.2
10.06.2022,5:00,5.2
10.06.2022,6:00,5.1
10.06.2022,7:00,5.1
10.06.2022,8:00,5.1
10.06.2022,9:00,5.1
10.06.2022,10:00,5.1
10.06.2022,11:00,5.2
10.06.2022,12:00,5.2
10.06.2022,13:00,5.2
10.06.2022,14:00,5.2
10.06.2022,15:00,5.2
10.06.2022,16:00,5.2
10.06.2022,17:00,5.2
10.06.2022,18:00,5.2
10.06.2022,19:00,5.2
10.06.2022,20:00,5.2
10.06.2022,21:00,5.2
10.06.2022,22:00,5.2
10.06.2022,23:00,5.2
11.06.2022,0:00,5.2
11.06.2022,1:00,5.2
11.06.2022,2:00,5.2
11.06.2022,3:00,5.2
11.06.2022,4:00,5.2
11.06.2022,5:00,5.2
11.06.2022,6:00,5.2
11.06.2022,7:00,5.2
11.06.2022,8:00,5.2
11.06.2022,9:00,5.2
11.06.2022,10:00,5.2
11.06.2022,11:00,5.2
11.06.2022,12:00,5.2
11.06.2022,13:00,5.2
11.06.2022,14:00,5.2
11.06.2022,15:00,5.2
11.06.2022,16:00,5.2
11.06.2022,17:00,5.2
11.06.2022,18:00,5.2
11.06.2022,19:00,5.2
11.06.2022,20:00,5.2
11.06.2022,21:00,5.2
11.06.2022,22:00,5.2
11.06.2022,23:00,5.2
12.06.2022,0:00,5.2
12.06.2022,1:00,5.2
12.06.2022,2:00,5.2
12.06.2022,3:00,5.1
12.06.2022,4:00,5.1
12.06.2022,5:00,5.1
12.06.2022,6:00,5.1
12.06.2022,7:00,5.1
12.06.2022,8:00,5.1
12.06.2022,9:00,5.1
12.06.2022,10:00,5.1
12.06.2022,11:00,5.1
12.06.2022,12:00,5.1
12.06.2022,13:00,5.2
12.06.2022,14:00,5.2
12.06.2022,15:00,5.2
12.06.2022,16:00,5.2
12.06.2022,17:00,5.2
12.06.2022,18:00,5.2
12.06.2022,19:00,5.2
12.06.2022,20:00,5.2
12.06.2022,21:00,5.2
12.06.2022,22:00,5.2
12.06.2022,23:00,5.2
13.06.2022,0:00,5.2
13.06.2022,1:00,5.2
13.06.2022,2:00,5.1
13.06.2022,3:00,5.1
13.06.2022,4:00,5.1
13.06.2022,5:00,5.1
13.06.2022,6:00,5.1
13.06.2022,7:00,5.1
13.06.2022,8:00,5.1
13.06.2022,9:00,5.1
13.06.2022,10:00,5.1
13.06.2022,11:00,5.1
13.06.2022,12:00,5.1
13.06.2022,13:00,5.1
13.06.2022,14:00,5.2
13.06.2022,15:00,5.2
13.06.2022,16:00,5.2
13.06.2022,17:00,5.2
13.06.2022,18:00,5.2
13.06.2022,19:00,5.2
13.06.2022,20:00,5.2
13.06.2022,21:00,5.2
13.06.2022,22:00,5.2
13.06.2022,23:00,5.2
14.06.2022,0:00,5.2
14.06.2022,1:00,5.2
14.06.2022,2:00,5.2
14.06.2022,3:00,5.2
14.06.2022,4:00,5.1
14.06.2022,5:00,5.1
14.06.2022,6:00,5.1
14.06.2022,7:00,5.1
14.06.2022,8:00,5.1
14.06.2022,9:00,5.1
14.06.2022,10:00,5.1
14.06.2022,11:00,5.1
14.06.2022,12:00,5.1
14.06.2022,13:00,5.2
14.06.2022,14:00,5.2
14.06.2022,15:00,5.2
14.06.2022,16:00,5.2
14.06.2022,17:00,5.2
14.06.2022,18:00,5.2
14.06.2022,19:00,5.2
14.06.2022,20:00,5.2
14.06.2022,21:00,5.2
14.06.2022,22:00,5.2
14.06.2022,23:00,5.2
15.06.2022,0:00,5.2
15.06.2022,1:00,5.2
15.06.2022,2:00,5.1
15.06.2022,3:00,5.1
15.06.2022,4:00,5.1
15.06.2022,5:00,5.1
15.06.2022,6:00,5.1
15.06.2022,7:00,5.1
15.06.2022,8:00,5.1
15.06.2022,9:00,5.1
15.06.2022,10:00,5.1
15.06.2022,11:00,5.1
15.06.2022,12:00,5.1
15.06.2022,13:00,5.2
15.06.2022,14:00,5.2
15.06.2022,15:00,5.2
15.06.2022,16:00,5.2
15.06.2022,17:00,5.2
15.06.2022,18:00,5.2
15.06.2022,19:00,5.2
15.06.2022,20:00,5.2
15.06.2022,21:00,5.2
15.06.2022,22:00,5.2
15.06.2022,23:00,5.2
16.06.2022,0:00,5.2
16.06.2022,1:00,5.2
16.06.2022,2:00,5.2
16.06.2022,3:00,5.2
16.06.2022,4:00,5.2
16.06.2022,5:00,5.1
16.06.2022,6:00,5.1
16.06.2022,7:00,5.1
16.06.2022,8:00,5.1
16.06.2022,9:00,5.1
16.06.2022,10:00,5.1
16.06.2022,11:00,5.1
16.06.2022,12:00,5.2
16.06.2022,13:00,5.2
16.06.2022,14:00,5.2
16.06.2022,15:00,5.2
16.06.2022,16:00,5.2
16.06.2022,17:00,5.2
16.06.2022,18:00,5.2
16.06.2022,19:00,5.2
16.06.2022,20:00,5.2
16.06.2022,21:00,5.2
16.06.2022,22:00,5.2
16.06.2022,23:00,5.2
17.06.2022,0:00,5.2
17.06.2022,1:00,5.2
17.06.2022,2:00,5.2
17.06.2022,3:00,5.2
17.06.2022,4:00,5.2
17.06.2022,5:00,5.2
17.06.2022,6:00,5.1
17.06.2022,7:00,5.1
17.06.2022,8:00,5.1
17.06.2022,9:00,5.1
17.06.2022,10:00,5.2
17.06.2022,11:00,5.1
17.06.2022,12:00,5.2
17.06.2022,13:00,5.2
17.06.2022,14:00,5.2
17.06.2022,15:00,5.2
17.06.2022,16:00,5.2
17.06.2022,17:00,5.2
17.06.2022,18:00,5.2
17.06.2022,19:00,5.2
17.06.2022,20:00,5.2
17.06.2022,21:00,5.2
17.06.2022,22:00,5.2
17.06.2022,23:00,5.2
18.06.2022,0:00,5.2
18.06.2022,1:00,5.2
18.06.2022,2:00,5.2
18.06.2022,3:00,5.2
18.06.2022,4:00,5.2
18.06.2022,5:00,5.1
18.06.2022,6:00,5.1
18.06.2022,7:00,5.1
18.06.2022,8:00,5.1
18.06.2022,9:00,5.1
18.06.2022,10:00,5.1
18.06.2022,11:00,5.2
18.06.2022,12:00,5.2
18.06.2022,13:00,5.2
18.06.2022,14:00,5.2
18.06.2022,15:00,5.2
18.06.2022,16:00,5.2
18.06.2022,17:00,5.2
18.06.2022,18:00,5.2
18.06.2022,19:00,5.2
18.06.2022,20:00,5.2
18.06.2022,21:00,5.2
18.06.2022,22:00,5.2
18.06.2022,23:00,5.2
19.06.2022,0:00,5.2
19.06.2022,1:00,5.2
19.06.2022,2:00,5.2
19.06.2022,3:00,5.2
19.06.2022,4:00,5.2
19.06.2022,5:00,5.2
19.06.2022,6:00,5.1
19.06.2022,7:00,5.1
19.06.2022,8:00,5.1
19.06.2022,9:00,5.1
19.06.2022,10:00,5.2
19.06.2022,11:00,5.2
19.06.2022,12:00,5.2
19.06.2022,13:00,5.2
19.06.2022,14:00,5.2
19.06.2022,15:00,5.2
19.06.2022,16:00,5.2
19.06.2022,17:00,5.2
19.06.2022,18:00,5.2
19.06.2022,19:00,5.2
19.06.2022,20:00,5.2
19.06.2022,21:00,5.2
19.06.2022,22:00,5.2
19.06.2022,23:00,5.2
20.06.2022,0:00,5.2
20.06.2022,1:00,5.2
20.06.2022,2:00,5.1
20.06.2022,3:00,5.1
20.06.2022,4:00,5.1
20.06.2022,5:00,5.1
20.06.2022,6:00,5.1
20.06.2022,7:00,5.1
20.06.2022,8:00,5.1
20.06.2022,9:00,5.1
20.06.2022,10:00,5.1
20.06.2022,11:00,5.1
20.06.2022,12:00,5.1
20.06.2022,13:00,5.1
20.06.2022,14:00,5.2
20.06.2022,15:00,5.2
20.06.2022,16:00,5.2
20.06.2022,17:00,5.2
20.06.2022,18:00,5.2
20.06.2022,19:00,5.2
20.06.2022,20:00,5.2
20.06.2022,21:00,5.2
20.06.2022,22:00,5.2
20.06.2022,23:00,5.2
21.06.2022,0:00,5.2
21.06.2022,1:00,5.2
21.06.2022,2:00,5.2
21.06.2022,3:00,5.2
21.06.2022,4:00,5.2
21.06.2022,5:00,5.1
21.06.2022,6:00,5.1
21.06.2022,7:00,5.1
21.06.2022,8:00,5.1
21.06.2022,9:00,5.1
21.06.2022,10:00,5.2
21.06.2022,11:00,5.2
21.06.2022,12:00,5.2
21.06.2022,13:00,5.2
21.06.2022,14:00,5.2
21.06.2022,15:00,5.2
21.06.2022,16:00,5.2
21.06.2022,17:00,5.2
21.06.2022,18:00,5.2
21.06.2022,19:00,5.2
21.06.2022,20:00,5.2
21.06.2022,21:00,5.2
